increment_id,user_id,start_datetime,end_datetime,"Driver first name","Driver last name","Payment Type",amount,transaction_id,payer_id,txn_type,source,description,currency,charged_at,created,"Transferred Amount","Pulled Amount","Transferred Source transaction_id",Transfer_id,"Transfer created At"
,,,,,,2,268.62,ch_3MN3AGFbDFTkDvDo1t6mlXpL,,Charge,stripe,,USD,"2023-01-05 23:48:07","2023-01-05 23:48:07",,,,,
1000728-84,1,"2023-01-05 21:00:00","2023-01-12 21:00:00",Adam,Test052621,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MN3LvFbDFTkDvDo07SjaUiv,724,Charge,stripe,,USD,"2023-01-06 00:00:08","2023-01-06 00:00:08",,,,,
,,,,,,2,87.78,ch_3MN3LtFbDFTkDvDo0o5xxIyg,,Charge,stripe,,USD,"2023-01-06 00:00:09","2023-01-06 00:00:09",,,,,
1000774-60,1,"2023-01-06 13:08:00","2023-01-13 13:08:00",Adam,Test111821v2,,,,,,,,,,,,,,,
1000768-60,1,"2023-01-06 13:20:00","2023-01-13 13:20:00",Adam,Test111021v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNIi8FbDFTkDvDo1e5bEhcQ,800,Charge,stripe,,USD,"2023-01-06 16:24:05","2023-01-06 16:24:05",,,,,
,,,,,,2,268.67,ch_3MNIi7FbDFTkDvDo0rMd80jd,,Charge,stripe,,USD,"2023-01-06 16:24:06","2023-01-06 16:24:06",,,,,
1000780-29,1,"2023-01-06 15:41:00","2023-01-20 15:41:00",Adam,Test120321,,,,,,,,,,,,,,,
,,,,,,4,199.78,ch_3MNKxUFbDFTkDvDo0dXqZBZY,816,Charge,stripe,,USD,"2023-01-06 18:48:05","2023-01-06 18:48:05",,,,,
,,,,,,2,640.54,ch_3MNKxSFbDFTkDvDo0mp7XjIe,,Charge,stripe,,USD,"2023-01-06 18:48:05","2023-01-06 18:48:05",,,,,
,,,,,,,,,,,,,,,,41.90,0.00,ch_3MNKxSFbDFTkDvDo0mp7XjIe,tr_3MNKxSFbDFTkDvDo0SGZrWmb,"2023-02-01 22:00:05"
1000746-81,1,"2023-01-06 22:00:00","2023-01-13 22:00:00",Adam,Test061821,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MNQlXFbDFTkDvDo1k3pGrFU,737,Charge,stripe,,USD,"2023-01-07 01:00:08","2023-01-07 01:00:08",,,,,
,,,,,,2,116.54,ch_3MNQlWFbDFTkDvDo1rTKM5yd,,Charge,stripe,,USD,"2023-01-07 01:00:09","2023-01-07 01:00:09",,,,,
1000862-7,1,"2023-01-07 09:00:00","2023-01-14 09:00:00",Adam,Test111722,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MNb4GFbDFTkDvDo10kHR5CX,911,Charge,stripe,,USD,"2023-01-07 12:00:10","2023-01-07 12:00:10",,,,,
,,,,,,2,113.10,ch_3MNb4FFbDFTkDvDo1fuBrJKX,,Charge,stripe,,USD,"2023-01-07 12:00:11","2023-01-07 12:00:11",,,,,
1000860-9,1,"2023-01-07 09:00:00","2023-01-14 09:00:00",Adam,Test110322,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MNb4MFbDFTkDvDo1todJeX4,908,Charge,stripe,,USD,"2023-01-07 12:00:15","2023-01-07 12:00:15",,,,,
,,,,,,2,162.16,ch_3MNb4KFbDFTkDvDo0cBqylFV,,Charge,stripe,,USD,"2023-01-07 12:00:16","2023-01-07 12:00:16",,,,,
1000844-21,1,"2023-01-07 12:00:00","2023-01-14 12:00:00",Adam,Test080922,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MNdsRFbDFTkDvDo1EptvkrG,870,Charge,stripe,,USD,"2023-01-07 15:00:09","2023-01-07 15:00:09",,,,,
,,,,,,2,142.53,ch_3MNdsQFbDFTkDvDo09u0kmx4,,Charge,stripe,,USD,"2023-01-07 15:00:09","2023-01-07 15:00:09",,,,,
1000821-50,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test011822,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeoWFbDFTkDvDo0g4H3p3G,843,Charge,stripe,,USD,"2023-01-07 16:00:10","2023-01-07 16:00:10",,,,,
,,,,,,2,4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:10",,,,,
,,,,,,2,11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-01-07 16:00:10",,,,,
,,,,,,2,305.19,ch_3MNeoVFbDFTkDvDo12y15uxT,,Charge,stripe,,USD,"2023-01-07 16:00:10","2023-01-07 16:00:10",,,,,
,,,,,,2,-4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:06",,,,,
,,,,,,2,-11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-01-14 16:00:07",,,,,
1000823-49,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test012522,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeobFbDFTkDvDo037aaTJl,846,Charge,stripe,,USD,"2023-01-07 16:00:15","2023-01-07 16:00:15",,,,,
,,,,,,2,4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:15",,,,,
,,,,,,2,9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-01-07 16:00:15",,,,,
,,,,,,2,253.16,ch_3MNeoaFbDFTkDvDo1TYH8ctN,,Charge,stripe,,USD,"2023-01-07 16:00:15","2023-01-07 16:00:15",,,,,
,,,,,,2,-4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:12",,,,,
,,,,,,2,-9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-01-14 16:00:12",,,,,
1000807-52,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test010422,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeogFbDFTkDvDo1GwlTAKg,836,Charge,stripe,,USD,"2023-01-07 16:00:20","2023-01-07 16:00:20",,,,,
,,,,,,2,4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:20",,,,,
,,,,,,2,9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-01-07 16:00:20",,,,,
,,,,,,2,250.33,ch_3MNeofFbDFTkDvDo1KUqX5tX,,Charge,stripe,,USD,"2023-01-07 16:00:20","2023-01-07 16:00:20",,,,,
,,,,,,2,-4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:16",,,,,
,,,,,,2,-9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-01-14 16:00:17",,,,,
1000791-55,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test121421v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeolFbDFTkDvDo1EyGu4tG,824,Charge,stripe,,USD,"2023-01-07 16:00:25","2023-01-07 16:00:25",,,,,
,,,,,,2,5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:25",,,,,
,,,,,,2,12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 16:00:25",,,,,
,,,,,,2,350.09,ch_3MNeokFbDFTkDvDo0SdAFqFH,,Charge,stripe,,USD,"2023-01-07 16:00:25","2023-01-07 16:00:25",,,,,
,,,,,,2,-5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:21",,,,,
,,,,,,2,-12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 16:00:21",,,,,
1000799-54,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test122121,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeoqFbDFTkDvDo1UMw9MG4,828,Charge,stripe,,USD,"2023-01-07 16:00:29","2023-01-07 16:00:29",,,,,
,,,,,,2,3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:29",,,,,
,,,,,,2,8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 16:00:29",,,,,
,,,,,,2,245.90,ch_3MNeooFbDFTkDvDo0uQjpQBy,,Charge,stripe,,USD,"2023-01-07 16:00:29","2023-01-07 16:00:29",,,,,
,,,,,,2,-3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:25",,,,,
,,,,,,2,-8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 16:00:26",,,,,
1000790-55,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test121421,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeouFbDFTkDvDo0cEgA1PL,823,Charge,stripe,,USD,"2023-01-07 16:00:33","2023-01-07 16:00:33",,,,,
,,,,,,2,5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:33",,,,,
,,,,,,2,12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 16:00:33",,,,,
,,,,,,2,348.72,ch_3MNeotFbDFTkDvDo14zhm2Ep,,Charge,stripe,,USD,"2023-01-07 16:00:34","2023-01-07 16:00:34",,,,,
,,,,,,2,-5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:30",,,,,
,,,,,,2,-12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 16:00:30",,,,,
1000784-56,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test120721,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNeozFbDFTkDvDo0oVONN5c,818,Charge,stripe,,USD,"2023-01-07 16:00:38","2023-01-07 16:00:38",,,,,
,,,,,,2,4.99,ch_3LTpQoFbDFTkDvDo0Zf2zMpR,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-01-07 16:00:38",,,,,
,,,,,,2,11.21,ch_3Lmcb8FbDFTkDvDo1ngHaBQq,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 16:00:38",,,,,
,,,,,,2,307.74,ch_3MNeoxFbDFTkDvDo09DnvhUC,,Charge,stripe,,USD,"2023-01-07 16:00:38","2023-01-07 16:00:38",,,,,
,,,,,,2,10.00,ch_3MOOlTFbDFTkDvDo0CqtpqZg,,Charge,stripe,,USD,"2023-01-09 17:04:04","2023-01-09 17:04:04",,,,,
,,,,,,2,-4.99,ch_3LTpQoFbDFTkDvDo0Zf2zMpR,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-01-14 16:00:34",,,,,
,,,,,,2,-11.21,ch_3Lmcb8FbDFTkDvDo1ngHaBQq,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 16:00:35",,,,,
,,,,,,2,-10.00,ch_3MNeoxFbDFTkDvDo09DnvhUC,,Refund,wallet,,USD,"2023-01-07 16:00:38","2023-01-14 16:00:35",,,,,
1000820-50,1,"2023-01-07 13:00:00","2023-01-14 13:00:00",Adam,Test011822v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNep4FbDFTkDvDo1oPiQUOA,844,Charge,stripe,,USD,"2023-01-07 16:00:43","2023-01-07 16:00:43",,,,,
,,,,,,2,4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Charge,wallet,,USD,"2022-08-06 16:01:06","2023-01-07 16:00:43",,,,,
,,,,,,2,9.26,ch_3LmcbDFbDFTkDvDo0kYhlLxH,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 16:00:43",,,,,
,,,,,,2,255.25,ch_3MNep2FbDFTkDvDo0mhu7pVf,,Charge,stripe,,USD,"2023-01-07 16:00:43","2023-01-07 16:00:43",,,,,
,,,,,,2,-4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Refund,wallet,,USD,"2022-08-06 16:01:06","2023-01-14 16:00:40",,,,,
,,,,,,2,-9.26,ch_3LmcbDFbDFTkDvDo0kYhlLxH,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 16:00:40",,,,,
1000845-21,1,"2023-01-07 15:08:00","2023-01-14 15:08:00",Adam,Test081022,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MNgoKFbDFTkDvDo0DdzrcOF,871,Charge,stripe,,USD,"2023-01-07 18:08:05","2023-01-07 18:08:05",,,,,
,,,,,,2,116.02,ch_3MNgoIFbDFTkDvDo141Soja7,,Charge,stripe,,USD,"2023-01-07 18:08:06","2023-01-07 18:08:06",,,,,
1000846-21,1,"2023-01-07 16:28:00","2023-01-14 16:28:00",Adam,Test081022v3,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MNi7cFbDFTkDvDo11UbAGeE,872,Charge,stripe,,USD,"2023-01-07 19:32:05","2023-01-07 19:32:05",,,,,
,,,,,,2,174.44,ch_3MNi7aFbDFTkDvDo0gDLqmXx,,Charge,stripe,,USD,"2023-01-07 19:32:05","2023-01-07 19:32:05",,,,,
1000801-54,1,"2023-01-07 16:52:00","2023-01-14 16:52:00",Adam,Test122221v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNiUqFbDFTkDvDo02AxvL83,830,Charge,stripe,,USD,"2023-01-07 19:56:05","2023-01-07 19:56:05",,,,,
,,,,,,2,4.80,ch_3LTt6QFbDFTkDvDo0pu1N1TK,,Charge,wallet,,USD,"2022-08-06 19:56:06","2023-01-07 19:56:05",,,,,
,,,,,,2,10.73,ch_3LmcbHFbDFTkDvDo1HLs4YwV,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 19:56:05",,,,,
,,,,,,2,295.16,ch_3MNiUpFbDFTkDvDo0Wowgr8T,,Charge,stripe,,USD,"2023-01-07 19:56:05","2023-01-07 19:56:05",,,,,
,,,,,,2,-4.80,ch_3LTt6QFbDFTkDvDo0pu1N1TK,,Refund,wallet,,USD,"2022-08-06 19:56:06","2023-01-14 19:56:02",,,,,
,,,,,,2,-10.73,ch_3LmcbHFbDFTkDvDo1HLs4YwV,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 19:56:02",,,,,
1000838-27,1,"2023-01-07 17:31:00","2023-01-14 17:31:00",Adam,Test062922,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNj3gFbDFTkDvDo1KlQNySj,852,Charge,stripe,,USD,"2023-01-07 20:32:06","2023-01-07 20:32:06",,,,,
,,,,,,2,3.52,ch_3LTtfDFbDFTkDvDo0vWlIprT,,Charge,wallet,,USD,"2022-08-06 20:32:06","2023-01-07 20:32:06",,,,,
,,,,,,2,7.91,ch_3LmcbMFbDFTkDvDo1jmpS3Vv,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 20:32:06",,,,,
,,,,,,2,217.16,ch_3MNj3fFbDFTkDvDo0jx5A0pa,,Charge,stripe,,USD,"2023-01-07 20:32:06","2023-01-07 20:32:06",,,,,
,,,,,,2,-3.52,ch_3LTtfDFbDFTkDvDo0vWlIprT,,Refund,wallet,,USD,"2022-08-06 20:32:06","2023-01-14 20:32:02",,,,,
,,,,,,2,-7.91,ch_3LmcbMFbDFTkDvDo1jmpS3Vv,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 20:32:02",,,,,
1000785-56,1,"2023-01-07 19:58:00","2023-01-14 19:58:00",Adam,Test120821,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MNlMxFbDFTkDvDo0byFDw3P,819,Charge,stripe,,USD,"2023-01-07 23:00:09","2023-01-07 23:00:09",,,,,
,,,,,,2,5.28,ch_3LTvyWFbDFTkDvDo1LwaM8bY,,Charge,wallet,,USD,"2022-08-06 23:00:06","2023-01-07 23:00:09",,,,,
,,,,,,2,11.82,ch_3LmcbRFbDFTkDvDo1v4dNTbL,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-07 23:00:09",,,,,
,,,,,,2,324.97,ch_3MNlMwFbDFTkDvDo0IGtAyfP,,Charge,stripe,,USD,"2023-01-07 23:00:09","2023-01-07 23:00:09",,,,,
,,,,,,2,-5.28,ch_3LTvyWFbDFTkDvDo1LwaM8bY,,Refund,wallet,,USD,"2022-08-06 23:00:06","2023-01-14 23:00:06",,,,,
,,,,,,2,-11.82,ch_3LmcbRFbDFTkDvDo1v4dNTbL,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-14 23:00:06",,,,,
1000847-21,1,"2023-01-07 21:35:00","2023-01-14 21:35:00",Adam,Test081022v4,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MNmvhFbDFTkDvDo174mxZRl,873,Charge,stripe,,USD,"2023-01-08 00:40:07","2023-01-08 00:40:07",,,,,
,,,,,,2,205.53,ch_3MNmvgFbDFTkDvDo1jh5RALq,,Charge,stripe,,USD,"2023-01-08 00:40:07","2023-01-08 00:40:07",,,,,
1000853-14,1,"2023-01-08 12:00:00","2023-01-15 12:00:00",Adam,Test092222,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MO0M1FbDFTkDvDo09zEeegI,896,Charge,stripe,,USD,"2023-01-08 15:00:10","2023-01-08 15:00:10",,,,,
,,,,,,2,296.08,ch_3MO0M0FbDFTkDvDo1VHcBGCz,,Charge,stripe,,USD,"2023-01-08 15:00:11","2023-01-08 15:00:11",,,,,
1000677-55,1,"2023-01-08 17:57:00","2023-01-23 17:57:00",Adam,Test0327,,,,,,,,,,,,,,,
,,,,,,2,384.42,ch_3MO5yNFbDFTkDvDo0fMKVQ9N,,Charge,stripe,,USD,"2023-01-08 21:00:08","2023-01-08 21:00:08",,,,,
,,,,,,,,,,,,,,,,38.97,0.00,ch_3MO5yNFbDFTkDvDo0fMKVQ9N,tr_3MO5yNFbDFTkDvDo0RJExigx,"2023-02-01 23:00:06"
1000672-31,1,"2023-01-09 12:00:00","2023-01-30 12:00:00",Adam,Test0327,,,,,,,,,,,,,,,
,,,,,,2,97.86,ch_3MGkp2FbDFTkDvDo19Lr7W2v,,Charge,wallet,,USD,"2023-01-09 15:00:05","2023-01-09 15:00:08",,,,,
,,,,,,2,349.97,ch_3MOMpXFbDFTkDvDo0zHQYnes,,Charge,stripe,,USD,"2023-01-09 15:00:08","2023-01-09 15:00:08",,,,,
,,,,,,,,,,,,,,,,29.30,0.00,ch_3MGkp2FbDFTkDvDo19Lr7W2v,tr_3MGkp2FbDFTkDvDo1BWNdzTa,"2023-02-01 23:00:07"
1000848-21,1,"2023-01-09 12:00:00","2023-01-16 12:00:00",Adam,Test081122v2,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MOMpcFbDFTkDvDo1Eadp4Xk,875,Charge,stripe,,USD,"2023-01-09 15:00:13","2023-01-09 15:00:13",,,,,
,,,,,,2,185.45,ch_3MOMpaFbDFTkDvDo1ejGOERZ,,Charge,stripe,,USD,"2023-01-09 15:00:14","2023-01-09 15:00:14",,,,,
1000751-80,1,"2023-01-09 12:00:00","2023-01-16 12:00:00",Adam,Test062721,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MOMphFbDFTkDvDo06WxLXlA,741,Charge,stripe,,USD,"2023-01-09 15:00:18","2023-01-09 15:00:18",,,,,
,,,,,,2,1.92,ch_3LUXR8FbDFTkDvDo01LIioYK,,Charge,wallet,,USD,"2022-08-08 15:00:08","2023-01-09 15:00:18",,,,,
,,,,,,2,4.32,ch_3LmcbfFbDFTkDvDo16AFmySl,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-09 15:00:18",,,,,
,,,,,,2,118.54,ch_3MOMpfFbDFTkDvDo1zlnAVHA,,Charge,stripe,,USD,"2023-01-09 15:00:19","2023-01-09 15:00:19",,,,,
,,,,,,2,-1.92,ch_3LUXR8FbDFTkDvDo01LIioYK,,Refund,wallet,,USD,"2022-08-08 15:00:08","2023-01-16 15:00:13",,,,,
,,,,,,2,-4.32,ch_3LmcbfFbDFTkDvDo16AFmySl,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-16 15:00:13",,,,,
1000796-55,1,"2023-01-09 13:00:00","2023-01-16 13:00:00",Adam,Test121621,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MONlcFbDFTkDvDo1pcl07q8,826,Charge,stripe,,USD,"2023-01-09 16:00:09","2023-01-09 16:00:09",,,,,
,,,,,,2,8.27,ch_3LUYNDFbDFTkDvDo1LUOqqad,,Charge,wallet,,USD,"2022-08-08 16:00:08","2023-01-09 16:00:09",,,,,
,,,,,,2,18.52,ch_3LmcboFbDFTkDvDo1jAYTtLQ,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-01-09 16:00:09",,,,,
,,,,,,2,509.12,ch_3MONlaFbDFTkDvDo0Zn1rLmj,,Charge,stripe,,USD,"2023-01-09 16:00:10","2023-01-09 16:00:10",,,,,
,,,,,,2,-8.27,ch_3LUYNDFbDFTkDvDo1LUOqqad,,Refund,wallet,,USD,"2022-08-08 16:00:08","2023-01-16 16:00:03",,,,,
,,,,,,2,-18.52,ch_3LmcboFbDFTkDvDo1jAYTtLQ,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-01-16 16:00:04",,,,,
1000766-60,1,"2023-01-09 13:00:00","2023-01-16 13:00:00",Adam,Test111021v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MONlhFbDFTkDvDo1zUSq0fc,800,Charge,stripe,,USD,"2023-01-09 16:00:15","2023-01-09 16:00:15",,,,,
,,,,,,2,4.16,ch_3LTTJjFbDFTkDvDo0RU3FTFI,,Charge,wallet,,USD,"2022-08-05 16:24:05","2023-01-09 16:00:15",,,,,
,,,,,,2,9.26,ch_3LmcaTFbDFTkDvDo1N3D6tUQ,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-01-09 16:00:15",,,,,
,,,,,,2,255.25,ch_3MONlgFbDFTkDvDo1bNiRgeC,,Charge,stripe,,USD,"2023-01-09 16:00:15","2023-01-09 16:00:15",,,,,
,,,,,,2,-4.16,ch_3LTTJjFbDFTkDvDo0RU3FTFI,,Refund,wallet,,USD,"2022-08-05 16:24:05","2023-01-16 16:00:09",,,,,
,,,,,,2,-9.26,ch_3LmcaTFbDFTkDvDo1N3D6tUQ,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-01-16 16:00:10",,,,,
1000849-21,1,"2023-01-09 15:36:00","2023-01-16 15:36:00",Adam,Test081222,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MOQGQFbDFTkDvDo0YWNIxLQ,880,Charge,stripe,,USD,"2023-01-09 18:40:08","2023-01-09 18:40:08",,,,,
,,,,,,2,207.25,ch_3MOQGOFbDFTkDvDo1tfULqa4,,Charge,stripe,,USD,"2023-01-09 18:40:08","2023-01-09 18:40:08",,,,,
1000789-56,1,"2023-01-09 15:56:00","2023-01-16 15:56:00",Adam,Test121021,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MOQVsFbDFTkDvDo1opAgj2b,822,Charge,stripe,,USD,"2023-01-09 18:56:05","2023-01-09 18:56:05",,,,,
,,,,,,2,351.66,ch_3MOQVqFbDFTkDvDo1VmxdqGi,,Charge,stripe,,USD,"2023-01-09 18:56:06","2023-01-09 18:56:06",,,,,
,,,,,,,,,,,,,,,,23.01,0.00,ch_3MOQVqFbDFTkDvDo1VmxdqGi,tr_3MOQVqFbDFTkDvDo1eF3cowi,"2023-02-01 23:00:10"
1000661-32,1,"2023-01-09 16:00:00","2023-01-30 16:00:00",Tr,Rr,,,,,,,,,,,,,,,
,,,,,,2,400.19,ch_3MOQZmFbDFTkDvDo17YZDQgj,,Charge,stripe,,USD,"2023-01-09 19:00:07","2023-01-09 19:00:07",,,,,
,,,,,,,,,,,,,,,,26.18,0.00,ch_3MOQZmFbDFTkDvDo17YZDQgj,tr_3MOQZmFbDFTkDvDo1APCgWUQ,"2023-02-02 00:00:07"
1000700-90,1,"2023-01-09 16:00:00","2023-01-16 16:00:00",Adam,Test041921,,,,,,,,,,,,,,,
,,,,,,2,173.77,ch_3MOQZqFbDFTkDvDo0ujPK3RR,,Charge,stripe,,USD,"2023-01-09 19:00:11","2023-01-09 19:00:11",,,,,
,,,,,,,,,,,,,,,,11.37,0.00,ch_3MOQZqFbDFTkDvDo0ujPK3RR,tr_3MOQZqFbDFTkDvDo0QWDfdju,"2023-02-02 00:00:08"
1000850-21,1,"2023-01-09 16:07:00","2023-01-16 16:07:00",Adam,Test081222v5,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MOQhUFbDFTkDvDo1ElrxPWv,881,Charge,stripe,,USD,"2023-01-09 19:08:06","2023-01-09 19:08:06",,,,,
,,,,,,2,186.43,ch_3MOQhTFbDFTkDvDo1oBxjkP6,,Charge,stripe,,USD,"2023-01-09 19:08:07","2023-01-09 19:08:07",,,,,
1000827-44,1,"2023-01-09 16:14:00","2023-01-16 16:14:00",Adam,Test0307,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MOQpFFbDFTkDvDo0towDHsV,850,Charge,stripe,,USD,"2023-01-09 19:16:07","2023-01-09 19:16:07",,,,,
,,,,,,2,4.33,ch_3LUbQpFbDFTkDvDo0z4ed9ku,,Charge,wallet,,USD,"2022-08-08 19:16:08","2023-01-09 19:16:07",,,,,
,,,,,,2,9.74,ch_3LmccFFbDFTkDvDo0RHxfgmP,,Charge,wallet,,USD,"2022-09-27 12:10:27","2023-01-09 19:16:07",,,,,
,,,,,,2,267.25,ch_3MOQpDFbDFTkDvDo1ZdvCL7v,,Charge,stripe,,USD,"2023-01-09 19:16:07","2023-01-09 19:16:07",,,,,
,,,,,,2,-4.33,ch_3LUbQpFbDFTkDvDo0z4ed9ku,,Refund,wallet,,USD,"2022-08-08 19:16:08","2023-01-16 19:16:01",,,,,
,,,,,,2,-9.74,ch_3LmccFFbDFTkDvDo0RHxfgmP,,Refund,wallet,,USD,"2022-09-27 12:10:27","2023-01-16 19:16:01",,,,,
1000822-50,1,"2023-01-09 16:22:00","2023-01-16 16:22:00",Adam,Test012122,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MOQwyFbDFTkDvDo1nJbE2dW,845,Charge,stripe,,USD,"2023-01-09 19:24:06","2023-01-09 19:24:06",,,,,
,,,,,,2,325.29,ch_3MOQwwFbDFTkDvDo0Y9PG3UV,,Charge,stripe,,USD,"2023-01-09 19:24:06","2023-01-09 19:24:06",,,,,
,,,,,,,,,,,,,,,,21.28,0.00,ch_3MOQwwFbDFTkDvDo0Y9PG3UV,tr_3MOQwwFbDFTkDvDo0x3HY8rT,"2023-02-02 00:00:10"
